,web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,Unnamed: 9
3144,1582056218-2470,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,PlexQ,Perfekt. Vergleich mit S6. Kamera aus einer anderen Welt.,21. März 2016,"UPDATE:
Die Kamera ist sogar so lichtempfindlich, dass man bei klarem Himmel Sternenbilder fotografieren kann. Das ist der Hammer. Siehe Anhänge. Bei den Blumenbildern auch mal reinzoomen ... bis in die Wassertropfen. Was Samsung da bebaut hat wird die Konkurrenz noch eine Weile beschäftigen.

------------------------------------------------

Nach meinem S6 bin ich in einer Irrfahrt über Sony Z5 und Huawei P8 dann doch wieder bei einem Samsung gelandet, nachdem das LG V10 leider doch zu groß ist. Kein verifizierter Kauf, da ich das Teil wieder über ebay geholt habe aus Vertragsverlängerung.

Ich lege keinen Wert auf einen auswechselbaren Akku, deshalb verdient das Gerät in meinen Augen die Note 1. Ein perfektes Phone, das im Vergleich zum S6 (gefühlt) nichts neues mitbringt. Das S6 war bereits leistungstechnisch oversized, hatte aber keine Speichererweiterung und war nicht wasserdicht.

AKKU
-------------------------------------------
Der Akku ist größer, merkt man allerdings nach 2 Ladungen noch nicht so ganz. Vielleicht ergeben sich nach ein paar Einstellungen noch ein paar Vorteile. Nutzer eines LG G4 werden hier allemal staunen, dass man ein Handy auch mal 2 Tage lang nicht an die Dose hängen muss.

UPDATE: Der Akku hält definitiv länger durch. Gelegenheitsnutzer (Email, 1 Telefonat, Bilder gucken, SMS) werden ca. 3 Tage nicht laden müssen. Android bietet enorme Möglichkeiten, die Rechte und Funktionen von Apps zu beschneiden. Wer alles ausreizt bekommt viele Akku-Prozente dazu. Im Standby (über Nacht) hat das Phone gestern in 7 Stunden 4% verloren.

Display
-------------------------------------------
Bei 5,1 Zoll sieht das menschliche Auge selbst bei FullHD schon lange keine Pixel mehr. Was Samsung mit der riesigen Auflösung bezwecken möchte ist mir schleierhaft. Geht nur zu Lasten des Akkus. FullHD hätte lockerflockig ausgereicht. Hier gehen Huawei und Apple den richtigeren Weg. Das Display ist so wie das vom S6. Wer auf leuchtende Farben steht ist hier gut aufgehoben.

Leistung
-------------------------------------------
Wozu brauche ich 4GB Ram?? Mit 2GB kommt man sicherlich auch locker über die Runden. Völlig oversized. Soviel hat unser PC. Und der läuft schon flott. Die Leistung der CPU hat deutlich zugenommen, was man allerdings nicht merkt. Solche Zahlen imponieren nur auf dem Papier. Das Speichern und laden von Daten läuft verdammt schnell, war aber bereits beim S6 so.

Kamera
-------------------------------------------
Der Punkt, weshalb ich auf das S7 geschielt habe. Die angehängten Bilder wurden alle ohne Blitz aufgenommen. Das Kirchenbild wurde abends 19Uhr geschossen, als es schon fast dunkel war. Ich habe die Cam auf Widescreen mit 9MP gestellt und die Bilder werden wieder gestochen scharf. Der Fokus läuft in Echtzeit (!!) Das Hundebild wurde aus ca. 15cm Entfernung bei sehr schlechten Lichtverhältnissen gemacht. Videos in FullHD werden wie gewohnt gestochen scharf und man muss sich nicht (wie z. B. bei Huawei-Geräten) manuell um den Fokus kümmern. Auch hier wird in Echtzeit eingestellt. 4k-Videos werden wie auch beim S6 und S5 wieder super aufgenommen. Fazit: Die Cam vom S6 war bereits so gut, dass ich hier den großen Unterschied kaum merke, höchstens in der Lichtempfindlichkeit.

Optik, Haptik
-------------------------------------------
Ein Punkt, weswegen sich der Kauf definitiv lohnt. Das S7 liegt nochmal viel besser in der Hand als das S6. Die leicht abgerundeten Kanten vorn und hinten sind super. Das Gerät wird auch unter Last max. lauwarm, durch die Wasserkühlung.

Sound
-------------------------------------------
Zum Sound der Lautsprecher kann ich nichts sagen. Ist ja ein Mobiltelefon und keine Stereoanlage ;-)
Der Sound über die Kopfhörer ist wieder gigantisch.

Lieferumfang
-------------------------------------------
- Ladekabel
- Beschreibung
- Sim-Nadel
- Kopfhörer
- USB-Adapter (USB-Sticks können so angeschlossen werden)

Fazit
-------------------------------------------
Wer ein S6 hat braucht den Umstieg nicht vornehmen. Ich musste nie meinen Speicher erweitern und habe auch in der Badewanne das S6 benutzt, obwohl das ganze Gerät dann immer komplett beschlagen war. In den Tests hält das S7 locker 2 Stunden im Wasser durch. Das finde ich cool, da man das Handy (ohne Witz) nicht mehr putzen braucht, sondern unter dem Wasserhahn waschen kann. Einzig die Oberfläche sollte dringend überarbeitet werden. Die EMUI von Huawei ist der TouchWiz Jahre voraus.
Warum nicht zu einem Sony Z5 oder einem Huawei P8 greifen? Im täglichen Gebrauch unterscheiden sich die Geräte schlichtweg nicht. Das Z5 ist sogar auch wasserdicht. Fotografen sollten wegen der Kamera auf das S7 aufspringen. Das Z5 hat zwar doppelt soviele Megapixel, allerdings ist die Bild- und Fotoqualität allenfalls mittelmäßig. Die Kamera vom Huawei P8 ist im Vergleich zu Samsung auf Stand S3. Falsche Farben, katastrophale Videos. Ich habe zu den beiden Geräten ebenfalls eine Bewertung abgegeben.
Das S7 ist das perfekt Phone. In meinem läuft die 64GB-MicroSD wie geschmiert. Das ist eine von den langsameren Karten. Trotzdem werden die 4k-Videos super mitgeschnitten. Vermutlich wird hier viel in den Ram geladen. Ich bin kein Mega-Power-User und brauche keinen Wechselbaren Akku. Das reicht selbst für Power-User für einen kompletten Tag. Wenn jetzt noch die Icons überarbeitet werden ... dann kann's eigentlich nicht mehr besser gehen :-)","5,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&pageNumber=95&reviewerType=all_reviews,
3145,1582056248-2604,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Martin Schaumburg,durchwachsenes Ergebnis,20. Mai 2016,"An sich ist's ein schickes Telefon mit einer schnellen Technik. Aber Rückschritte zu vorherigen Modellen sind zu entdecken: Ganz großes Manko ist, dass der Akku nicht entnehmbar ist. Geheimdiensten gefällt dies sicherlich, dem User aber nicht. Ein UKW-Radio-Tuner ist nicht mehr vorhanden. So ist das Radiohören mit diesem Gerät nur noch mit Datenverbrauch möglich.
Das Gerät ist, von seiner Größe her, noch hosentaschentauglich.","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&pageNumber=105&reviewerType=all_reviews,
3146,1582056251-2623,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Gore`don Freeman,Überzeugt mich nicht,2. Juli 2016,"Also ich habe mir das Galaxy S7 mal im laden angeschaut. Da ich sehr Technikinteressiert bin, ich aber bereits ein tolles Smartphone habe, wollte ich mal sehen was das S7 so kann. Leider bin ich da etwas enttäuscht.

Vor allem von dem Display, von dem alle so schwärmen. Die Farben sind auch nicht anders als bei der Konkurrenz und der Blickwinkel ist eher schlechter. Viel schlimmer als das übliche abdunkeln bei seitlichem Blickwinkel (bei der Konkurrenz) verfärben sich beim S7 die Farben ins bläuliche. Das ist unangenehmer als ein abdunkeln und der unverfälschte Blickwinkel ist ziemlich winzig. Man kann die Displayfarbe auch nicht selbst abstimmen. Bei Fotos ist mir aufgefallen das diese etwas gelbstich aufweisen. Ob dies nun dem Display oder der Kamera geschuldet ist, kann ich ohne vergleichsanzeige auf einem kalibrierten Gerät nicht beurteilen.

Das Gehäuse ist eines 700€ Smartphones nicht würdig. Komplett aus Plastik(Edit: Glas und Alu), rutschig und klebrig zugleich (vom Handschweiß). Gerade im Sommer ist das sehr unangenehm.
Beim ersten entsperren, aus dem Demomodus heraus, hatte das S7 einige Mühe seinen Startbildschirm anzuzeigen. Auch das darauf folgende Blättern führte zu gelegentlichen laderucklern. Das sollte eigentlich bei der Speichermenge und -Geschwindigkeit nicht passieren, scheint aber etwas schlecht verwaltet zu sein. Die Kamera macht gute Bilder aber auch kaum schneller oder besser, als bei der Konkurrenz. Im Dunkeln allerdings kann das S7 Punkten.

Kurz zuvor konnte ich einige Erfahrungen mit dem S5 neo sammeln, welches sich von der Bedienung her (mit aktuellem Android) kaum vom S7 unterscheidet. Dessen Kamera ist bezogen auf die des S7 einfach nur grauenhaft. Sehr verpixelt alles und eine Auslöseverzögerung von 2 Sekunden (seit dem letzten Update) bringt einem schnell zur Weißglut. Ich kann nicht nachvollziehen wie der Marktführer mit solch schlechter Software Smartphones verkaufen kann. Nun das ist beim S7 glücklicherweise viel besser.
Jedenfalls finde ich die Menüstruktur beider Smartphones sehr unübersichtlich.

Ich kann euch nur empfehlen auch mal die Konkurrenzprodukte genau anzusehen bevor ihr hier zugreift. Aktuell gibt es gleichwertige Alternativen von OnePlus, Sony, HTC, Huawei, LG, Google und ähnlichen.

PROs:
Sehr gute arbeitsgeschwindigkeit, Apps starten sehr schnell (mit den von Touchwiz gewohnten gelegentlichen Rucklern)
Kamera startet sehr schnell
Gute Kamera App mit nicht spürbarer Auslöseverzögerung
Für die die es mögen, Hardware und softtouch Tasten
GearVR für ein Angenehmes VR Erlebnis als Zubehör, leider aber nicht mehr inklusive (aber ehrlich gesagt, wie oft benutzt man sowas?)
4k Aufnahmen
Wasserdicht
Qi ladefähig

CONs:
Kaum fett und Fingerabdruckabweisendes Gehäuse und Display obwohl vom Hersteller beworben
Lasche Kameraauflösung und leichter Gelbstich
Viel bloatware
Unübersichtliche Menüs
Hardwaretasten können mit der Zeit verschleißen und verschmutzen
hauseigene Apps überzeugen kaum und haben nur wenig Mehrwert
Schlechtes Speichermanagement dank Touchwiz
Kamera steht aus dem Gehäuse heraus.

Edit:
Habe gelesen, dass das Case aus Aluminium und Glas besteht. Fühlt sich für mich leider nicht so an und sieht auch nicht so aus.
Ich muss sagen die Kamera löst wirklich unglaublich schnell aus, aber man bekommt kein richtiges optisches Feedback ob es ein Foto aufgenommen hat oder nicht. Eingaben über die Tastatur finde ich bei dem S7 ziemlich anstrengend. Dabei spielen aber sehr viele Faktoren rein (z.B. kleine Display-Tasten, schlechte Korrektur bei Tippfehlern oder nicht 100%ig getroffenen Tasten, etc. pp.).","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews,
3147,1582056064-1917,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Grim Fandango,[UPDATE2] Defekt nach nicht mal 5 Monaten... und NICHT wasserdicht,11. November 2017,"//Nachtrag nach einem Jahr: Nach einen neuerlichen Wasserkontakt (kurzes Eintauchen in Süßwasser!), funktioniert der Touchscreen nicht mehr richtig! Dabei wird angegeben, dass es wasserdicht sein soll -> im besten fall kann man sagen dass es spritzwassergeschützt ist! Mittlerweile habe ich das Handy aus der Reparatur erhalten -> tatsächlich ist Wasser eingedrungen (siehe Bild im Anhang). Gott sei Dank habe ich noch Garantie... aber was soll man von einem IP68 zerti. Handy halten dass nicht einmal 20 cm Wassertiefe für < 10s aushält?

Fazit:
Eigentlich hätte sich das S7 zumindest 4* verdient, weil ich bis dato überaus zufrieden war. Leider hat ein abrupter Defekt der USB-Buchse meinen Eindruck absolut vermasselt. Zwar hat das Cloub-Backup hierbei seinen Nutzen erfüllt, aber es konnte das Handy nur zu 80% wiederherstellen bzw. verursachte die lange Reparaturdauer erhebliche Unannehmlichkeiten.11

(Vor)Geschichte:
Allgemein würde ich mich als ""Samsung-Fan"" Widerwillen bezeichnen, weil ich diese Produkte nur mangels vernünftiger Alternativen kaufe (habe auch schon Sony probiert..). So hatte ich auch vor dem S7 das S4 active mit dem ich überaus zufrieden war... bis (auch ohne Fremdeinwirkung) ein Riss unter (!) dem Displayglas das Handy unbrauchbar machte. Ich benötigte dann relativ schnell Ersatz und habe aufgrund der schlechten Bewertungen (bzw. nogo's wie nicht wasserdicht) vom S6 mich gleich für das S7 entschieden. Das S8 kam für mich vom Preis her überhaupt nicht in Frage...

Erfahrung:
Wie einführend erwähnt, war ich nach 5 Monate Nutzdauer eigentlich sehr zufrieden mit dem Handy:
+ Der Fingerabdrucksensor vorne funktioniert tadellos (außer bei nassen Fingern... dann braucht man einen PIN)
+ Die Kamera ist im Vergleich zum S4 eine absolute Sensation! Selbst Fotos bei Dämmerung sind jetzt kein Thema mehr.
+ Die installierte Gerätewartung finde ich auch super, da man die mit Werbung verseuchten ""MemoryCleaner"" (von z.B. Avast) nicht mehr benötigt.
+ Wasserdicht ohne Abdeckungen: Während man beim S4 noch eine nervige (und fummelige) USB-Abdeckung hatte, sind beim S7 sämtliche Buchsen offen und es ist dennoch IP67 zertifiziert.
+ Batteriemanagement: Obgleich das S7 Note diesbzgl. mehr berüchtigt als berühmt ist, ist der ""Energiesparmodus"" beim S7 deutlich weiterentwickelt als beim S4.  Durch den 2-stufigen Modus sind auch 2-3 Tage ohne Aufladen kein Problem (obgleich es bekanntermaßen stark von der mobilen Inet-Nutzung u.ä, natürlich auch abhängt).

Leider hat es auch schon ein paar negative Punkte gegeben:
- Schlechter Telefonmanager: Man glaubt es kaum aber ab & zu telefoniert man noch ganz klassisch mit dem SmartPhone. Die ""TelefonApp"" von Samsung wird anscheinend so stiefmütterlich gewartet, dass man schnell an die Grenzen der Nutzbarkeit stößt. Es ist z.B. extrem umständlich eine angerufene Nummer per SMS zu verschicken, die noch keinem Kontakt zugeordnet ist!
- Schlechtere Touch-Genauigkeit: Gefühlsmäßig ist die Genauigkeit beim Tippen von Text deutlich schlechter als beim S4. Ich muss auf jeden Fall viel häufiger auf die Eingabekorrektur zurückgreifen als beim S4.

Wie gesagt: bis hier wäre alles noch ""cool"" gewesen, nur jetzt kommt's zum
Fehlerfall:
Während  (!) des Ladens kam plötzlich die Fehlermeldung ""Feuchtigkeit am USB-Anschluss festgestellt. Bitte überprüfen Sie den USB-Port und das Kabel"" und das Handy wurde nicht mehr geladen. Auch bei anderen Ladegeräten/USB-Kabeln und sogar beim PC kam die Meldung und ich konnte per USB nicht mal mehr auf die Daten vom Handy zugreifen! Gott sei Dank gibt es ab dem S7 den CloudBackup-Service das zumindest das Sichern der Daten in die Cloud erlaubte (ich hoffe auch inbrünstig dass das umfassend ist).

Mir bleibt jetzt nichts anderes übrig als den Reperaturservice zu beanspruchen und darauf zu hoffen dass das CloudBackup funktionierte... dementsprechend wird die Rezension aktualisiert!

// rev. 25.11.2017
Diese Woche habe ich das Handy nach (brutto) 12 Tagen (!!!) wieder zurückbekommen.
Zwar hat sich w-support (amazon rep. Abteilung) vorbildlich an die angegebene 8 Tage Reparaturdauer gehalten, aber selbst das ist mMn. in der heutigen Zeit nicht mehr tragbar, da man ohne Handy praktisch ""zombified"" ist: keine Erreichbarkeit, kein eBanking, kein Homeoffice...  da alles in irgendeiner Form an dem techn. Dämon hängt, wäre es sehr wünschenswert gewesen, wenn ich  ein Ersatzhandy gehabt hätte (viele lokale Händler bieten das bereits an).

Kommen wir zum Technischen: der Defekt wurde erwartungsgemäß als Garantiefall behoben und somit war es nur mehr am ""CloudBackup"" die Sache mit ""schwamm-drüber"" abzuhacken. Leider funktioniert dies nur zu 80%: Der 1.Versuch brach mit einer Fehlermeldung ab (*schluck*) und beim 2ten Mal wurden bei weitem nicht alle Einstellungen rekonstruiert. So waren alle Bluetooth-Pairings genau so weg, wie gespeicherten Zugänge in den Apps (z.B. Dropbox) oder div. Handy Einstellungen.
Ich verstehe nicht warum es selbst für Samsung so schwer ist, eine derartige Grundanforderung umzusetzen: Seit 15 Jahren kann man per ""Image-ziehen"" einen PC auf einem definierten Zustand einprägen... warum sollte das beim Handy nicht genauso gehen?

Aufgrund der durchwachsenen Erfahrung mit dem Backup, bleib ich bei meiner 2* Bewertung.","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Samsung-Galaxy-Smartphone-interner-Speicher-Black/product-reviews/B01BTZFM0W/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews,
3148,1582055869-1357,https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar,Bastian,viel zu laut,18. Januar 2016,"Die Funktion an sich ist einwandfrei, aber das Teil ist so laut das ich sie so gut wie nie benützen kann da ich sonst alle aufwecke.","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=critical&pageNumber=15&reviewerType=all_reviews,
3149,1582055882-1395,https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar,Helene Franzen,Kleine Aussetzer,5. Januar 2017,"Habe die Zahnbürste seit ca. 3 Wochen im Gebrauch. Meine alte ist defekt. Die neue hat ein deutlich besseres Reinigungsergebnis, jedoch hat sie immer wider kleine Aussetzer. Ich weiß nicht,ob es an meiner Handhabung liegt, oder ob die Zahnbürste nich in Ordnung ist.","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&filterByStar=critical&pageNumber=19&reviewerType=all_reviews,
3150,1582055866-1344,https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar,Gerald Fetz,Zahnbürste,16. April 2019,Hat nicht funktioniert,"1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=critical&pageNumber=14&reviewerType=all_reviews,
3151,1582055857-1312,https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar,Hannah,Akku sehr großer Minuspunkt,16. Januar 2019,"Für den Preis eine super Zahnbürste, leider machte der Akku nach ein paar Monaten Nutzung schon immer schneller schlapp. Außerdem verdreckt die Zahnbürste sehr leicht in den kleinen Ritzen, trotz regelmäßigem abspülen.","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=critical&pageNumber=11&reviewerType=all_reviews,
3152,1582055841-1276,https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar,Scherfling,Erfahrung mit Oral B Zahnbürsten.,5. Januar 2016,"Heute die Lieferung von zwei Geräten erhalten.Alles gut verpackt.Die Elektrische Zahnbürste hat eine gute Qualität.Meine ersten Elektrischen Zahnbürsten von Oral B hielten mehr als drei Jahre ohne Probleme. Es waren die gleichen wie diese. Jetzt ist der Akku fertig und schwächelt. Deswegen mussten jetzt neue her. Enttäuschen war das beim auspacken ,die Zahnbürsten waren Orginal verpackt ,eine Aufsteckbürste fehlte. Leider keine gute Endkontrolle beim Verpacken. Deswegen zwei Sterne Abzug.","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews,
3153,1582055876-1374,https://www.amazon.de/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&filterByStar=critical&reviewerType=all_reviews&pageNumber=1#reviews-filter-bar,MakaMaka,Bitte - was soll das sein - eine Zahnbürste?,4. Mai 2018,"Aufgrund der zahlreichen guten Rezensionen habe ich mich für dieses Modell von Oral-B entschieden.
Umso erstaunter war ich, welches Produkt ich nun gestern in den Händen hielt. Die Zahnbürste ist klapprig
verarbeitet, der Bürstenkopf steckt irgendwie nicht fest auf dem Aufsatz. Der Akku war komplett entladen und
brauchte über 20 Stunden für die erste Aufladung.
Das schlimmste aber: Die Zahnbürste macht einen solchen Krach + das Rotieren des Bürstenkopfes ist
äußerst unangenehm und viel zu stark, so dass ich diese Zahnbürste nicht benutzen kann.
Der erste und einzige Versuch war einfach nur schmerzhaft, unangenehm und von der Geräuschkulisse her
vollkommen unakzeptabel. Das dieses Produkt das Testsiegel ""Sehr gut"" trägt, ist mir ein komplettes Rätsel.
Auch die überwiegend guten Rezensionen kann ich mir nicht erklären.
Es ist für mich schwer vorstellbar, dass sich anscheinend tausende Menschen morgens dieses ""Ding"" in
den Mund stecken und dabei ein positives Gefühl haben, während der gesamte Kopf vibriert.
Meine Zahnbürste wandert nun leider als Ersatz-Zahnbürste für Notfälle in die Schublade.","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Oral-B-600-CrossAction-Elektrische-Zahnb%C3%BCrste/product-reviews/B00KBWBPRY/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=critical&pageNumber=17&reviewerType=all_reviews,
